Alpha,Beta,Theta
0.04623398495082129,0.0217838748653634,0.07150058582649925
0.04818408033992938,-0.005461014325106425,-0.00514261690997901
-0.09735801294239288,-0.010233480481922949,0.002770671725530043
0.0645462740284364,0.008474586017180723,-0.05631139219078854
0.02270887063241034,0.039335796296299304,0.051568176445111184
0.006808425255995542,-0.02291686629275109,-0.07395385658521313
-0.038298405897097966,-0.020696141071978254,0.13131199643091016
6.8184667343143e-05,0.03191191847285488,-0.08209263833280811
0.04270966771308719,-0.02449974449430705,0.020962893986066985
-0.018386784958852695,0.019085288124951916,-0.03878261948295275
-0.03014534044821664,-0.008301436631059448,-0.10852173220793436
0.02906907778613328,0.019029798891524532,0.17143362230500003
-0.025543107175898232,0.004270891510776575,-0.07622856508792676
0.024982357572776785,-0.02157175361614012,0.09973542778888846
0.023632017226346436,-0.015043756466852728,-0.03803666373227963
-0.018250067718365823,-0.007239310302173631,-0.039429544413497115
-0.04704352792323374,0.003998173561129743,0.08047829147955386
0.0019612144535786236,-0.012259674441374671,-0.125817753157783
0.04184814295646237,0.020526345130844847,0.06921007474260338
0.02121845472425586,-0.016452709728968395,-0.025447768722090355
0.012974783734191005,0.01624089584988333,0.03508687947091393
-0.03278686062242651,-0.015750420609015495,-0.036435643167094627
-0.01718116315608965,0.02325658263495651,-0.03575561341599273
0.02030681898378406,0.022146209827272507,0.01210712506159103
-0.032956121431365934,-0.03103639162221348,0.054910967668506026
-0.026482391820885756,0.013820000722334332,0.006229441599368318
0.05720781052965722,-0.04802568387794574,-0.011769344862435131
-0.028592967618505674,0.02823200995480203,0.011187347466411772
-0.021574970114869876,-0.029297564709926612,-0.019068288080411153
0.010342698262344756,0.05700710611438768,0.025528584821067853
0.014373298482230139,-0.02978248306009288,-0.004068394021650927
0.022504736549303725,0.004031558782353422,-0.07586197631293336
0.0188037310433349,0.0027662123887098123,-0.0700885287898799
-0.05117161273716725,-0.012167496921915237,0.18042652181624333
0.020967105984325184,0.003631979124724536,-0.030408206833080334
0.023692509973610908,-0.0048558772996205235,-0.09057750302106322
-0.03720114138620505,0.0019929037836152476,0.08094993800307021
-0.005530944953224866,0.03412566907449719,0.04411543081712971
0.039560092058098476,0.007442905922285315,-0.06890512611241588
0.006300297235995776,0.04071800866651042,0.016399343295340128
-0.0392043533988813,-0.061460607856971945,0.0743119872602408
0.002215160425294176,0.000530153419603927,-0.1071511388977542
-0.021487245803957986,-0.026047428782317007,0.036809796232883094
0.023657138135712172,0.022444840010495373,0.002667175539233213
0.010322405560048976,-0.004689733721422585,-0.025136947732639085
0.00853779414606707,-0.03865747457595365,0.027371623282436516
-0.06508168365184737,0.024729787521165277,-0.04738478743659634
0.026201406007041142,-0.021993179754242274,0.061316349414496416
0.021319119174373277,0.07520488991092673,-0.0072112835052243794
-0.006168618043696288,-0.022650338075981668,-0.09604678494310473
0.045820319498362495,0.004721569998648174,0.0876822088628564
-0.013770547354261238,-0.04848036979460569,-0.03439757961564787
0.0009309348388715377,0.030656239867967408,0.045560871207173434
-0.018006814259344854,0.006441058119890926,-0.013497536498377921
-0.006773238462204317,-0.01836340689801208,0.03134451115307035
-0.018122078277814722,-0.028980688137636754,-0.003481926455264901
0.012231141980333543,0.040787592581650774,-0.16953778640744135
-0.01692570965306466,-0.047535944949387315,0.08416075869758767
0.042410813683635924,0.026797821896550344,0.14674541329835394
0.016839055195321636,0.05011633619671503,-0.10776900632698397
-0.02419640883676966,-0.06111232272735229,0.10384968355897271
-0.035108543956381674,0.050744230979944335,-0.06572265027935227
0.017770467320830305,-0.020062711576621116,-0.025149886952432768
-0.0022673303823079927,-0.062331356238285805,-0.07489218163408311
-0.04369506908690279,0.03182760699667452,-0.006563024919041371
0.05720647968879177,-0.018850599337319168,0.15093680554699002
-0.02554770110314719,0.024752533677230168,-0.14812188461050582
-0.02432700201258248,-0.012794376150421111,0.08157624974892888
0.061562264281973346,0.04850111617630899,-0.016860860180517568
0.014610256504230668,-0.007790968985958599,-0.024123967569577954
-0.023270350595664888,0.004357458096193589,0.11291269431258684
-0.05304421785287488,-0.004120492967228753,0.01027296730077973
0.07578976715147535,-0.015246564458081497,-0.16444782019467838
-0.043415662579563,-0.007031955620540824,0.015967252589929263
0.0013057227300863471,-0.0014330969223465128,0.09797085700452726
0.029727465451777915,0.09005054250181149,-0.10878195671562498
0.005819900516235483,-0.09740568475149271,0.05443033975029143
-0.0004124768549157842,0.017781094166422866,0.019165835335047888
-0.06390758462032975,0.012722216586059258,-0.11279180488259595
0.03801137689469918,-0.024737055120948436,0.09668985442414074
-0.008890753119460424,0.028560739632886422,0.06339626740920157
-0.04015833740783038,-0.02020746412715299,0.12589831084241251
0.055794205150138776,0.006001506726044035,-0.24916413556948108
0.008528049774445172,0.0032380001715591076,0.14586457977654124
-0.03577255960405836,0.007922006616914104,-0.023913052649568004
-0.006930544875700693,0.011988901648429114,-0.09887088637375883
0.036484196195773186,0.014885620715491462,0.06198322161651029
-0.014641932727767553,-0.057684452265773845,-0.10549518049471315
0.02493563704499419,0.00888846125606907,0.13159604182169907
-0.050293341890498444,0.027245594602192336,-0.03261302616726829
-0.011350951467536294,-0.017799341911833303,0.07967068280029267
-0.03643305561182916,-0.012423283718709328,-0.10463261187316514
0.08901343104370882,-0.004016992208952246,-0.06412292494891532
-0.0010660059697678204,0.024333996661370955,0.041522058202417673
-0.05244236034791627,0.03304621631813877,-0.2411117641715176
0.04950116688728617,-0.049174525682205414,0.26455141050338304
-0.01641974545570034,-0.019202297799416356,-0.04418248065361503
-5.914432150159854e-05,0.020290038562467333,0.04873464763298459
0.020366215710530575,-0.003152010785130894,0.0033573570134384
-0.045903212858740716,0.022842338305463946,0.025816628254455
-0.013152675433730776,-0.002066279263513744,-0.07099497061511575
0.07737345529363873,-0.03053138481924131,0.19318951730632627
-0.014833615443168994,0.06367720155788964,-0.24986625411626862
0.058415966230309604,0.0009263026401923113,-0.10084436613407345
-0.06812170627696056,-0.004220495561093039,0.052793464601137916
0.08265445185640154,-0.034817587313926424,0.010169458264491836
-0.06568610109725129,0.01960588378803731,0.03839077336081747
0.03374482677772248,0.02733332172515631,-0.0033741306535871995
-0.005746527617918732,0.0026758612621260625,-0.057827058092686776
-0.019432740628735366,-0.002905472283646926,-0.0047661885017521045
0.06269856836179645,-0.01726862981620517,-0.12476539413039525
-0.06683569631702074,-0.0036776568995947833,0.30677982803357745
0.03424149599482011,0.01874043543418532,-0.18107484859013487
0.00553342839995044,-0.027081401695737643,-0.0347495436536545
0.021093517996161885,-0.0013049543582882351,0.04301181472963272
-0.11265560334036519,-0.010732407244600646,-0.02502513904091506
0.0450517957115416,0.01944355964543455,0.07483003305461024
0.06178993917986062,-0.00023099185240440078,-0.0718009886216905
-0.01860905739620368,0.018101683620610487,0.02708287930800154
0.021082074170358886,-0.04067303245115338,0.1255703319928743
-0.04474744699514275,0.019183153780346584,-0.10059956277628747
0.022962987874733828,0.040612535365896194,-0.031001690754596092
0.007642504456940013,-0.019462135041802817,-6.174210968912242e-06
0.030848899746710793,-0.013294372462766511,-0.03067553668846518
0.024848204988188075,-0.011079745820571576,0.028374493903242398
-0.05677872040195269,0.02465567571310604,-0.041245933917007
-0.021414009034282307,-0.04045531836893634,0.27285142245962524
0.035883413907173145,0.02457097005846517,-0.24650795474868187
-0.047295016693176414,-0.01132237400238365,0.06849370629302015
0.00810491977158468,0.017245502454131412,0.060323137069792344
0.008671342452930952,-0.004356503922830291,-0.019331556834606953
-0.0042454755092610754,-0.01802383546818917,-0.028768609471005083
-0.04056904197292845,0.033549333350505764,-0.001202930624542713
0.06601080379623897,-0.0200817677157408,-0.08733108685956967
-0.027972881404351307,0.022194577458017548,0.21244629777727903
0.001966012657886034,-0.042279030961934506,-0.19722509179898937
-0.004993274140282318,-0.016996700583541226,0.020813041996793572
0.04722642546900918,0.03793327435289898,-0.19196797141038613
0.019094955931786926,-0.012670406052992949,0.30938398351455915
-0.06532869406128747,0.014951740838691148,-0.15067867695532988
0.0037926698492769884,-0.0215103348375804,0.12342841668367473
0.06423257695253923,0.017521435030752774,-0.08302946193796844
-0.038747543828230084,-0.017793825196829545,0.08621683530774604
-0.05153752832358714,0.018832015677796486,-0.0406458309505878
0.01221035479990106,-0.05157532293860907,-0.09357185780262664
-0.008193258274788517,-0.0015398399529458295,0.10882365190344774
0.0807353439745135,0.03924486507391901,0.08536717110955815
-0.047890714090977914,0.011242364559037342,-0.08634681354456653
-0.01549113944860073,-0.022678314713093322,-0.06975428434695151
0.010510932092567513,0.03603287821118867,0.026070797554863617
0.028026145572540996,-0.025262802887122408,0.05020083753016427
-0.05721951653574146,-0.009597958538166154,-0.08464020388413603
-0.03558578558255305,0.03843491139948259,-0.020440343000361308
0.06810653090343148,-0.045369281167025516,0.025522929472083015
-0.028752293016822136,0.08274278318155652,0.03646410778666906
0.04849935992888429,-0.026169708458494263,0.04738434228907753
-0.013266385338130267,-0.008923513807609957,-0.009859884399088869
-0.0327408554382284,-0.025039985380811383,-0.224949376847393
0.015620365031484318,0.013462690873649468,0.1612975733371947
0.022545809853441602,-0.008478134685122462,-0.0235411043472591
-0.00021313984323039436,-0.025637126465514352,0.026449211199784894
-0.036834720848340025,0.027683319222116615,-0.14179941692469003
0.03432080145717447,0.00958681726236268,0.22837049981222932
0.07987072412788189,0.06365032562903855,0.06538605755557893
-0.08934520194236609,-0.09658583269452255,-0.06176486649425595
-0.022440578317768235,0.027317594789962225,-0.10482231358588122
0.028836880466346845,-0.00890558481491638,0.1630934167897709
0.009165622394375024,0.016930911972854793,-0.0462333723025648
-0.016538251801215997,-0.008591283486655507,-0.17927344601152914
0.01050982378184242,-0.002684835511993864,0.09490592072658931
-0.039982996731858664,0.002197431671315471,0.022648988756687177
0.08915680574712663,-0.0040643566058937534,0.1324209832420107
-0.045084852512652394,-0.0229686295814649,-0.1695069098056225
-0.014208749828332833,0.052875346076862895,0.06623425738320836
0.012554470822321058,-0.021099589569004804,0.0040198369544529825
-0.02656404291555511,0.019096892648489926,-0.11412394300231775
-0.03919590785878579,-0.02995766467491885,0.006321600857006241
0.035867642561288396,-0.048673580734715796,-0.08802641276294633
0.024389984665780334,0.0764427094466604,0.1273811533530074
0.003522797489935946,-0.010974758614693556,0.06020010695034724
-0.004573032775895167,-0.06144599137582127,-0.10636596870006873
0.006332598142648141,0.05013883649628556,0.04096678010633144
-0.04434569363429874,-0.01191725873947755,0.022585992284353054
0.055500381269250984,0.01924978603735095,-0.06669538800631869
-0.0036799435464927653,0.004110679292450783,0.031048659226017912
0.00011239886234416296,0.0029077706470106257,6.495277937426991e-05
-0.029822255569872395,-0.016750991592484228,-0.030230256528105882
0.018378130492788927,-0.029721797654669077,0.007649604675727719
0.035428720882605916,0.018262023527559103,-0.12721562339855116
-0.1216397520015522,-0.0017619103574460838,0.19046326026945756
0.09066608848919624,0.012728965573988234,0.09394106038827336
0.020983741276739683,-0.02250873985974688,-0.24800342539179696
-0.04142257233727302,0.019006356624567608,0.07617817347402689
-0.025620960934806085,0.020439120732983963,-0.08404698289713906
0.013890892752179742,-0.019183166670320988,0.01059834807686956
0.03764705928701283,0.034671838342000855,0.11716506595088266
-0.049461061760505805,-0.047615678143878,0.05534266239793556
0.03481451857590635,0.01742301642002296,-0.0626814566646929
0.06206838908728786,-0.008604096208321406,0.02316797020291501
-0.04867807901983235,0.006491192791777625,-0.08248752311630322
-0.02672384613903839,0.010641179279962215,0.13794304035558774
0.02315437475569442,0.008675904054780243,-0.13452580406548328
-0.06200523875021464,-0.0026252202873486485,0.11591242030260411
0.07360974491016768,-0.03886746215866137,-0.050923397355167675
-0.02213237433503116,0.017823179079940143,-0.008446529582933807
9.078380781887053e-05,-0.007007850684462866,-0.0013986132655198346
-0.00859814556277223,0.006777266892835025,0.11502968418676764
-0.0072158770158848575,0.006659284084941106,-0.0784457429478
0.03635049370676622,-0.0003911024584860101,-0.10213931842966018
-0.03067034520394766,-0.015735080483069465,0.118434348961663
0.015018537047532953,0.01251003118075821,0.07452788682367306
-0.033203183132998304,0.005311585183103302,-0.08961992758852418
0.037688484202371066,0.006302673762037898,0.03476308198661579
-0.02715955148378701,0.013323715955650864,-0.03467835412315478
-0.054704273863084525,-0.03346784339857454,-0.01021494813504167
0.05362434958237415,-0.001656722274184892,0.001075924702685942
0.04018108473735911,0.0037809461261483347,0.0426859030559546
